                    name                     | num_files |        size_mib        | num_empty |    median_kib    |        avg_kib         | largest_mib | longst_path 
 t3datanfs-x2aaf-kopia-cache                 |        85 |   270.6208381652832031 |         1 |                4 |  3260.1851562500000000 |          77 |         118
 t3datanfs-x2aaf-kopia-target                |      2803 |     26509.594828605652 |         0 |                4 |  9684.5612217239341777 |          27 |          66
 t3datanfs-x2af8-borg-cache                  |         8 |    50.9081563949584961 |         0 |     0.1298828125 |  6516.2440185546875000 |          32 |         109
 t3datanfs-x2af8-borg-target                 |        79 |     19162.413977622986 |         0 | 203496.852539062 |    248383.695102353643 |         503 |          40
 t3datanfs-x2af8-jmbb-target                 |       958 |     19610.759614944458 |         0 |    20998.3203125 |     20961.814035180715 |         372 |          73
 t3datanfs-x2af8-kopia-cache                 |        99 |   308.1736946105957031 |         1 |                4 |  3187.5743765782828281 |          77 |         118
 t3datanfs-x2af8-kopia-target                |      2862 |     26985.203378677368 |         0 |                4 |  9655.0832493939989521 |          27 |          66
 t3datanfs-x2b81-borg-cache                  |         8 |    58.6626386642456055 |         0 |     0.1298828125 |  7508.8177490234375000 |          39 |         109
 t3datanfs-x2b81-borg-target                 |        85 |     19412.720927238464 |         0 | 107716.770507812 |    233866.190935202207 |         503 |          40
 t3datanfs-x2b81-jmbb-target                 |       979 |     19891.142106056213 |         0 |    20599.0703125 |     20805.443837182393 |         372 |          73
 t3datanfs-x2b81-kopia-cache                 |       114 |   368.7928771972656250 |         1 |                4 |  3312.6658442982456143 |          77 |         118
 t3datanfs-x2b81-kopia-target                |      2926 |     27509.706643104553 |         0 |                4 |  9627.4571437249017432 |          27 |          66
 t3datanfs-x2bcb-borg-cache                  |         8 |    59.3037137985229492 |         0 |     0.1298828125 |  7590.8753662109375000 |          40 |         109
 t3datanfs-x2bcb-borg-target                 |        89 |     19535.459867477417 |         0 |  17408.181640625 |    224767.538250526689 |         503 |          41
 t3datanfs-x2bcb-jmbb-target                 |       986 |     19991.846291542053 |         0 |    20568.1015625 |     20762.323126307366 |         372 |          73
 t3datanfs-x2bcb-kopia-cache                 |       127 |   411.3141803741455078 |         1 |                4 |  3316.4229976624015752 |          77 |         118
 t3datanfs-x2bcb-kopia-target                |      2976 |     27918.990154266357 |         0 |                4 |  9606.5342466292842744 |          27 |          66
 t3datanfs-x2c15-borg-cache                  |         8 |    59.6098470687866211 |         0 |     0.1298828125 |  7630.0604248046875000 |          40 |         109
 t3datanfs-x2c15-borg-target                 |        95 |     20006.968426704407 |         0 |                4 |    215654.059673108555 |         503 |          41
 t3datanfs-x2c15-jmbb-target                 |      1014 |     20548.555953025818 |         0 |     20544.515625 |     20751.204433824889 |         372 |          73
 t3datanfs-x2c15-kopia-cache                 |       139 |   452.8483428955078125 |         1 |                4 |  3336.0913893884892090 |          77 |         118
 t3datanfs-x2c15-kopia-target                |      3061 |     28713.764082908630 |         0 |                4 |  9605.6499251546675928 |          27 |          66
 t3datanfs-x2c80-borg-cache                  |         8 |    60.1851749420166016 |         0 |     0.1298828125 |  7703.7023925781250000 |          41 |         109
 t3datanfs-x2c80-borg-target                 |       100 |     20285.995784759521 |         0 |      2.341796875 |    207728.596835937500 |         503 |          41
 t3datanfs-x2c80-jmbb-target                 |      1030 |     20869.645604133606 |         0 |    20579.8828125 |     20748.074853041566 |         372 |          73
 t3datanfs-x2c80-kopia-cache                 |       154 |   495.1949748992919922 |         1 |                4 |  3292.7250279017857139 |          77 |         118
 t3datanfs-x2c80-kopia-target                |      3119 |     29148.311577796936 |         0 |                4 |  9569.6925475037071172 |          27 |          66
 t3datanfs-x2ccb-borg-cache                  |         8 |    60.8854551315307617 |         0 |     0.1298828125 |  7793.3382568359375000 |          42 |         109
 t3datanfs-x2ccb-borg-target                 |       105 |     20797.089889526367 |         0 |      0.439453125 |    202821.143303571426 |         503 |          41
 t3datanfs-x2ccb-jmbb-target                 |      1054 |     21308.341659545898 |         0 |    20579.8828125 |     20701.842371323529 |         372 |          73
 t3datanfs-x2ccb-kopia-cache                 |       167 |   535.7977037429809570 |         1 |                4 |  3285.3703510946856289 |          77 |         118
 t3datanfs-x2ccb-kopia-target                |      3202 |     29887.106815338135 |         0 |                4 |  9557.9004931000156152 |          27 |          66
 t3datanfs-x2d17-borg-cache                  |         8 |    61.5165939331054688 |         0 |     0.1298828125 |  7874.1240234375000000 |          42 |         109
 t3datanfs-x2d17-borg-target                 |       109 |     21053.874016761780 |         0 |     0.0712890625 |    197790.522873064795 |         503 |          41
 t3datanfs-x2d17-jmbb-target                 |      1076 |     21663.315860748291 |         0 |    20568.1015625 |     20616.389815433318 |         372 |          73
 t3datanfs-x2d17-kopia-cache                 |       178 |   581.2486658096313477 |         1 |    4.08056640625 |  3343.8125493767556182 |          77 |         118
 t3datanfs-x2d17-kopia-target                |      3263 |     30396.537784576416 |         0 |                4 |  9539.0912324260649707 |          27 |          66
 t3datanfs-x2d6b-borg-cache                  |         8 |    62.1075897216796875 |         0 |     0.1298828125 |  7949.7714843750000000 |          43 |         109
 t3datanfs-x2d6b-borg-target                 |       114 |     21355.179632186890 |         0 |     0.0166015625 |    191821.964415433115 |         503 |          41
 t3datanfs-x2d6b-jmbb-target                 |      1101 |     22145.468146324158 |         0 |    20589.6953125 |     20596.693353166156 |         372 |          73
 t3datanfs-x2d6b-kopia-cache                 |       208 |   646.4282121658325195 |         1 |     4.1611328125 |  3182.4158137394831729 |          77 |         118
 t3datanfs-x2d6b-kopia-target                |      3338 |     30990.719223022461 |         0 |                4 |  9507.0390905856800479 |          27 |          66
 t3datanfs-x2dbf-borg-cache                  |         8 |    64.4368095397949219 |         0 |     0.1298828125 |  8247.9116210937500000 |          45 |         109
 t3datanfs-x2dbf-borg-target                 |       119 |     21618.814092636108 |         0 |     0.0166015625 |    186030.803620667021 |         503 |          41
 t3datanfs-x2dbf-jmbb-target                 |      1122 |     22531.606534004211 |         0 |     20544.515625 |     20563.605250285484 |         372 |          73
 t3datanfs-x2dbf-kopia-cache                 |       471 |   727.1307487487792969 |         1 |                4 |  1580.8532626725053076 |          77 |         118
 t3datanfs-x2dbf-kopia-target                |      3402 |     31476.458086967468 |         0 |                4 |  9474.3953794987323633 |          27 |          66
 t3datanfs-x2e0c-borg-cache                  |         8 |    64.9421358108520508 |         0 |     0.1298828125 |  8312.5933837890625000 |          46 |         109
 t3datanfs-x2e0c-borg-target                 |       124 |     21937.460158348083 |         0 |     0.0166015625 |    181160.961307648691 |         503 |          41
 t3datanfs-x2e0c-jmbb-target                 |      1143 |     22872.062321662903 |         0 |    20475.6171875 |     20490.806489398786 |         372 |          73
 t3datanfs-x2e0c-kopia-cache                 |       489 |   789.5101709365844727 |         1 |                4 |  1653.2891923089212676 |          77 |         118
 t3datanfs-x2e0c-kopia-target                |      3477 |     32072.316921234131 |         0 |                4 |  9445.5141004727494971 |          27 |          66
 t3datanfs-x2e57-borg-cache                  |         8 |    65.3917388916015625 |         0 |     0.1298828125 |  8370.1425781250000000 |          46 |         109
 t3datanfs-x2e57-borg-target                 |       129 |     22214.398289680481 |         0 |     0.0166015625 |    176337.549214207852 |         503 |          41
 t3datanfs-x2e57-jmbb-target                 |      1168 |     23202.865980148315 |         0 |     20250.078125 |     20342.238667527290 |         372 |          73
 t3datanfs-x2e57-kopia-cache                 |       504 |   847.0702743530273438 |         1 |                4 |  1721.0316685267857139 |          77 |         118
 t3datanfs-x2e57-kopia-target                |      3555 |     32702.701592445374 |         0 |                4 |  9419.8499101727320674 |          27 |          66
 t3datanfs-x2eb4-borg-cache                  |         8 |    65.9819850921630859 |         0 |     0.1298828125 |  8445.6940917968750000 |          47 |         109
 t3datanfs-x2eb4-borg-target                 |       136 |     23144.988540649414 |         0 |     0.0166015625 |    174268.149011948525 |         503 |          41
 t3datanfs-x2eb4-jmbb-target                 |      1223 |     24117.831885337830 |         0 |    19958.4453125 |     20193.507645614013 |         372 |          73
 t3datanfs-x2eb4-kopia-cache                 |       518 |   910.9104366302490234 |         1 |                4 |  1800.7187009833494209 |          77 |         118
 t3datanfs-x2eb4-kopia-target                |      3723 |     34266.375787734985 |         0 |                4 |  9424.8640361645514375 |          27 |          66
 t3datanfs-x2efd-borg-cache                  |         8 |    67.2942409515380859 |         0 |     0.1298828125 |  8613.6628417968750000 |          48 |         109
 t3datanfs-x2efd-borg-target                 |       141 |     23454.692816734314 |         0 |     0.0166015625 |    170337.627264793887 |         503 |          41
 t3datanfs-x2efd-jmbb-target                 |      1250 |     24506.847635269165 |         0 |    19845.9921875 |     20076.009582812500 |         372 |          73
 t3datanfs-x2efd-kopia-cache                 |      1071 |   986.1635599136352539 |         1 |                4 |   942.8865409445028008 |          77 |         118
 t3datanfs-x2efd-kopia-target                |      3790 |     34818.650470733643 |         0 |                4 |  9407.4665124093007920 |          27 |          66
 t3datanfs-x3001-borg-cache                  |         8 |    87.4388303756713867 |         0 |     0.1298828125 |     11192.170288085938 |          55 |         109
 t3datanfs-x3001-borg-target                 |       160 |     28495.044234275818 |         0 |     0.0166015625 |    182368.283099365234 |         506 |          41
 t3datanfs-x3001-jmbb-target                 |      1446 |     29979.921617507935 |         0 |       19703.4375 |     21230.594561776020 |         372 |          73
 t3datanfs-x3001-kopia-cache                 |      1214 |  1098.6367406845092773 |         1 |                4 |   926.6919460139518125 |          77 |         118
 t3datanfs-x3001-kopia-target                |      4457 |     42055.062129020691 |         0 |                4 |  9662.1906260078948848 |          27 |          66
 t3datanfs-x30da-borg-cache                  |         8 |    91.6314210891723633 |         0 |     0.1298828125 |     11728.821899414063 |          59 |         109
 t3datanfs-x30da-borg-target                 |       160 |     25453.525974273682 |         0 |     0.0166015625 |    162902.566235351563 |         505 |          41
 t3datanfs-x30da-jmbb-target                 |      1367 |     26765.604741096497 |         0 |    20027.3984375 |     20049.728789233952 |         372 |          73
 t3datanfs-x30da-kopia-cache                 |      1230 |  1211.1127452850341797 |         1 |                4 |  1008.2759765625000000 |          77 |         118
 t3datanfs-x30da-kopia-target                |      4612 |     43569.540661811829 |         0 |                4 |  9673.7228182340226582 |          27 |          66
 t3datanfs-x312a-borg-cache                  |         8 |    94.2243404388427734 |         0 |     0.1298828125 |     12060.715576171875 |          62 |         109
 t3datanfs-x312a-borg-target                 |       165 |     24832.937484741211 |         0 |     0.0166015625 |    154114.715056818184 |         505 |          41
 t3datanfs-x312a-jmbb-target                 |      1377 |     26920.810298919678 |         0 |    20027.3984375 |     20019.542299269245 |         372 |          73
 t3datanfs-x312a-kopia-cache                 |      1275 |  1313.2372379302978516 |         1 |                4 |  1054.7097503063725488 |          77 |         118
 t3datanfs-x312a-kopia-target                |      4668 |     43971.602844238281 |         0 |                4 |  9645.8700326692373604 |          27 |          66
 t3datanfs-x31a3-borg-cache                  |         8 |    94.7593126296997070 |         0 |     0.1298828125 |     12129.192016601563 |          62 |         109
 t3datanfs-x31a3-borg-target                 |       171 |     25230.940299034119 |         0 |     0.0166015625 |    151090.543077256943 |         505 |          41
 t3datanfs-x31a3-jmbb-target                 |      1424 |     28034.962125778198 |         0 |     20309.609375 |     20159.972764604547 |         372 |          73
 t3datanfs-x31a3-kopia-cache                 |      1322 |  1412.3557147979736328 |         1 |                4 |  1093.9880877103819971 |          77 |         118
 t3datanfs-x31a3-kopia-target                |      4727 |     44589.326475143433 |         0 |                4 |  9659.2913709640099434 |          27 |          66
 t3datanfs-x31ec-borg-cache                  |         8 |    95.0638551712036133 |         0 |     0.1298828125 |     12168.173461914063 |          63 |         109
 t3datanfs-x31ec-borg-target                 |       176 |     25784.644512176514 |         0 |     0.0166015625 |    150019.749889026992 |         505 |          41
 t3datanfs-x31ec-jmbb-target                 |      1449 |     28563.670292854309 |         0 |    20370.8671875 |     20185.782180733480 |         372 |          73
 t3datanfs-x31ec-kopia-cache                 |      1337 |  1517.1420631408691406 |         1 |                4 |  1161.9696878505983545 |          77 |         118
 t3datanfs-x31ec-kopia-target                |      4814 |     45327.741871833801 |         0 |                4 |  9641.7963599413819072 |          27 |          66
 t3datanfs-x323b-borg-cache                  |         8 |    95.4885253906250000 |         0 |     0.1298828125 |     12222.531250000000 |          63 |         109
 t3datanfs-x323b-borg-target                 |       181 |     26598.772016525269 |         0 |     0.0166015625 |    150481.450524430244 |         505 |          41
 t3datanfs-x323b-jmbb-target                 |      1484 |     29397.997237205505 |         0 |      20494.21875 |     20285.410492519163 |         372 |          73
 t3datanfs-x323b-kopia-cache                 |      1351 |  1616.4197826385498047 |         1 |                4 |  1225.1768004603071797 |          77 |         118
 t3datanfs-x323b-kopia-target                |      4950 |     46639.148856163025 |         0 |                4 |  9648.1794805476641416 |          27 |          66
 t3datanfs-x3288-borg-cache                  |         8 |    95.6127662658691406 |         0 |     0.1298828125 |     12238.434082031250 |          63 |         109
 t3datanfs-x3288-borg-target                 |       187 |     27176.197607040405 |         0 |     0.0166015625 |    148815.114169034092 |         505 |          41
 t3datanfs-x3288-jmbb-target                 |      1510 |     29898.721416473389 |         0 |    20450.4453125 |     20275.689225475993 |         372 |          73
 t3datanfs-x3288-kopia-cache                 |      1367 |  1715.4176712036132813 |         1 |                4 |  1284.9946564100219463 |          77 |         118
 t3datanfs-x3288-kopia-target                |      5037 |     47377.633655548096 |         0 |                4 |  9631.6650512768016680 |          27 |          66
 t3datanfs-x32e1-borg-cache                  |         8 |    90.1995038986206055 |         0 |     0.1298828125 |     11545.536499023438 |          58 |         109
 t3datanfs-x32e1-borg-target                 |       193 |     27818.697113990784 |         0 |     0.0166015625 |    147597.646863868203 |         505 |          41
 t3datanfs-x32e1-jmbb-target                 |      1540 |     30614.799817085266 |         0 |    20592.1796875 |     20356.853904347606 |         372 |          73
 t3datanfs-x32e1-kopia-cache                 |      1476 |  1828.0266771316528320 |         1 |                4 |  1268.2244697715531846 |          77 |         118
 t3datanfs-x32e1-kopia-target                |      5132 |     48208.863511085510 |         0 |                4 |  9619.2276374418477197 |          27 |          66
 t3datanfs-x3333-borg-cache                  |         8 |    89.0195074081420898 |         0 |     0.1298828125 |     11394.496948242188 |          57 |         109
 t3datanfs-x3333-borg-target                 |       197 |     28246.485901832581 |         0 |     0.0166015625 |    146824.373418662754 |         505 |          41
 t3datanfs-x3333-jmbb-target                 |      1562 |     31133.832304954529 |         0 |        20741.875 |     20410.399667268526 |         372 |          73
 t3datanfs-x3333-kopia-cache                 |      1493 |  1935.6092233657836914 |         1 |                4 |  1327.5712288858422637 |          77 |         118
 t3datanfs-x3333-kopia-target                |      5200 |     48816.598196983337 |         0 |                4 |  9613.1147218674879805 |          27 |          66
 t3datanfs-x338a-borg-cache                  |         8 |    89.6619014739990234 |         0 |     0.1298828125 |     11476.723388671875 |          57 |         109
 t3datanfs-x338a-borg-target                 |       204 |     29024.265537261963 |         0 |     0.0166015625 |    145690.430932138477 |         505 |          41
 t3datanfs-x338a-jmbb-target                 |      1616 |     32251.469365119934 |         0 |    20664.0703125 |     20436.574647204711 |         372 |          73
 t3datanfs-x338a-kopia-cache                 |      1613 |  2055.1828794479370117 |         1 |                4 |  1304.7162235304944199 |          77 |         118
 t3datanfs-x338a-kopia-target                |      5311 |     49832.111678123474 |         0 |                4 |  9607.9989377515416113 |          27 |          66
 t3datanfs-x33d5-borg-cache                  |         8 |    89.8759651184082031 |         0 |     0.1298828125 |     11504.123535156250 |          58 |         109
 t3datanfs-x33d5-borg-target                 |       209 |     29456.591872215271 |         0 |     0.0166015625 |    144323.206110758076 |         505 |          41
 t3datanfs-x33d5-jmbb-target                 |      1640 |     32695.567000389099 |         0 |    20664.0703125 |     20414.793053901486 |         372 |          73
 t3datanfs-x33d5-kopia-cache                 |      1628 |  2180.3765268325805664 |         1 |                4 |  1371.4407638062423223 |          77 |         118
 t3datanfs-x33d5-kopia-target                |      5385 |     50447.203989028931 |         0 |                4 |  9592.9316406250000000 |          27 |          66
 t3datanfs-x3436-borg-cache                  |         8 |    90.1534948348999023 |         0 |     0.1298828125 |     11539.647338867188 |          58 |         109
 t3datanfs-x3436-borg-target                 |       215 |     30308.494441032410 |         0 |     0.0166015625 |    144353.015384265986 |         505 |          41
 t3datanfs-x3436-jmbb-target                 |      1679 |     33604.960165977478 |         0 |    20585.2890625 |     20495.222876689063 |         372 |          73
 t3datanfs-x3436-kopia-cache                 |      1660 |  2288.8578977584838867 |         1 |                4 |  1411.9219803040286143 |          77 |         118
 t3datanfs-x3436-kopia-target                |      5571 |     52245.394648551941 |         0 |                4 |  9603.1743170197787646 |          27 |          66
 t3datanfs-x3483-borg-cache                  |         8 |    90.2940349578857422 |         0 |     0.1298828125 |     11557.636474609375 |          58 |         109
 t3datanfs-x3483-borg-target                 |       220 |     30873.937892913818 |         0 |     0.0166015625 |    143704.147283380684 |         505 |          41
 t3datanfs-x3483-jmbb-target                 |      1718 |     34199.159692764282 |         0 |      20475.46875 |     20384.132436199432 |         372 |          73
 t3datanfs-x3483-kopia-cache                 |      1674 |  2404.3560867309570313 |         1 |                4 |  1470.7650136275388291 |          77 |         118
 t3datanfs-x3483-kopia-target                |      5668 |     53181.160393714905 |         0 |                4 |  9607.8878340091853389 |          27 |          66
 t3datanfs-x34d7-borg-cache                  |         8 |    90.0773077011108398 |         0 |     0.1298828125 |     11529.895385742188 |          58 |         109
 t3datanfs-x34d7-borg-target                 |       225 |     30988.056637763977 |         0 |     0.0166015625 |    141030.088875868057 |         505 |          41
 t3datanfs-x34d7-jmbb-target                 |      1730 |     34514.383913040161 |         0 |    20592.1796875 |     20429.323194770592 |         372 |          73
 t3datanfs-x34d7-kopia-cache                 |      1689 |  2488.6362562179565430 |         1 |                4 |  1508.8001932310168740 |          77 |         118
 t3datanfs-x34d7-kopia-target                |      5729 |     53615.442073822021 |         0 |                4 |  9583.2104527131698379 |          27 |          66
 t4datasshfs-initial-borg-cache              |         8 | 0.04403591156005859375 |         1 |    0.03662109375 |     5.6365966796875000 |           0 |         109
 t4datasshfs-initial-borg-target             |        11 | 0.05257034301757812500 |         0 |      0.517578125 |     4.8938210227272727 |           0 |          39
 t4datasshfs-initial-bupstash-target         |         4 | 0.02735328674316406250 |         1 |     2.0048828125 |     7.0024414062500000 |           0 |          51
 t4datasshfs-initial-jmbb-target             |         2 | 0.00425910949707031250 |         0 |     2.1806640625 |     2.1806640625000000 |           0 |          37
 t4datasshfs-initial-kopia-cache             |        32 | 0.07052803039550781250 |         1 |    2.10595703125 |     2.2568969726562500 |           0 |         119
 t4datasshfs-initial-kopia-target            |        15 | 0.04471206665039062500 |         0 |                4 |     3.0523437500000000 |           0 |          66
 t4datasshfs-x2a00-borg-cache                |         8 |    49.6842613220214844 |         0 |     0.1298828125 |  6359.5854492187500000 |          30 |         109
 t4datasshfs-x2a00-borg-target               |        65 |     18011.557483673096 |         0 | 467990.208007812 |    283751.305588942305 |         503 |          40
 t4datasshfs-x2a00-bupstash-cache            |         3 |    12.9960975646972656 |         0 |               24 |  4436.0013020833333330 |          12 |          48
 t4datasshfs-x2a00-bupstash-target           |     41708 |     20942.809161186218 |         1 |   189.0751953125 |   514.1804109776226982 |           8 |         101
 t4datasshfs-x2a00-jmbb-target               |       885 |     18283.629052162170 |         0 |    21073.8828125 |     21155.295084083686 |         372 |          73
 t4datasshfs-x2a00-kopia-cache               |        53 |   197.2384414672851563 |         1 |                4 |  3810.7955483490566035 |          77 |         119
 t4datasshfs-x2a00-kopia-target              |      2646 |     24960.212193489075 |         0 |                4 |  9659.5832525067318594 |          27 |          66
 t4datasshfs-x2a4c-borg-cache                |         8 |    50.1423139572143555 |         0 |     0.1298828125 |  6418.2161865234375000 |          31 |         109
 t4datasshfs-x2a4c-borg-target               |        70 |     18423.098136901855 |         0 | 393244.179199219 |    269503.607031250000 |         503 |          40
 t4datasshfs-x2a4c-bupstash-cache            |         3 |    21.9179725646972656 |         0 |               24 |  7481.3346354166666670 |          21 |          48
 t4datasshfs-x2a4c-bupstash-target           |     42264 |     21347.021807670593 |         1 |  192.71630859375 |   517.2096898318826309 |           8 |         101
 t4datasshfs-x2a4c-jmbb-target               |       911 |     18741.004597663879 |         0 |    20999.1953125 |     21065.629756320321 |         372 |          73
 t4datasshfs-x2a4c-kopia-cache               |        67 |   236.3764114379882813 |         1 |                4 |  3612.6782882462686563 |          77 |         119
 t4datasshfs-x2a4c-kopia-target              |      2718 |     25579.593010902405 |         0 |                4 |  9637.0504941736800957 |          27 |          66
 t4datasshfs-x2aaf-borg-cache                |         8 |    50.4211025238037109 |         0 |     0.1298828125 |  6453.9011230468750000 |          31 |         109
 t4datasshfs-x2aaf-borg-target               |        76 |     19058.816087722778 |         0 | 278987.090820312 |    256792.469392475332 |         503 |          40
 t4datasshfs-x2aaf-bupstash-cache            |         3 |    22.0625038146972656 |         0 |               24 |  7530.6679687500000000 |          22 |          48
 t4datasshfs-x2aaf-bupstash-target           |     42915 |     21983.043503761292 |         1 |   198.3056640625 |   524.5400570395330889 |           8 |         101
 t4datasshfs-x2aaf-jmbb-target               |       948 |     19451.452574729919 |         0 |    21067.2265625 |     21010.851726290546 |         372 |          73
 t4datasshfs-x2aaf-kopia-cache               |        82 |   270.6220369338989258 |         1 |                4 |  3379.4751929306402441 |          77 |         119
 t4datasshfs-x2aaf-kopia-target              |      2817 |     26508.529308319092 |         0 |                4 |  9636.0433126442137021 |          27 |          66
 t4datasshfs-x2af8-borg-cache                |         8 |    50.9206924438476563 |         0 |     0.1298828125 |  6517.8486328125000000 |          32 |         109
 t4datasshfs-x2af8-borg-target               |        80 |     19189.522572517395 |         0 | 185441.590820312 |    245625.888928222656 |         503 |          40
 t4datasshfs-x2af8-bupstash-cache            |         3 |    22.2382850646972656 |         0 |               24 |  7590.6679687500000000 |          22 |          48
 t4datasshfs-x2af8-bupstash-target           |     43114 |     22047.470039367676 |         1 |  199.33935546875 |   523.6491469200839639 |           8 |         101
 t4datasshfs-x2af8-jmbb-target               |       958 |     19610.802952766418 |         0 |      20997.78125 |     20961.860358698134 |         372 |          73
 t4datasshfs-x2af8-kopia-cache               |        96 |   308.2558317184448242 |         1 |                4 |  3288.0622049967447920 |          77 |         119
 t4datasshfs-x2af8-kopia-target              |      2876 |     26984.102702140808 |         0 |                4 |  9607.6916435995088662 |          27 |          66
 t4datasshfs-x2b81-borg-cache                |         8 |    58.6995506286621094 |         0 |     0.1298828125 |  7513.5424804687500000 |          39 |         109
 t4datasshfs-x2b81-borg-target               |        86 |     19442.461894989014 |         0 |    8732.55859375 |    231500.941633357559 |         503 |          40
 t4datasshfs-x2b81-bupstash-cache            |         3 |    22.6953163146972656 |         0 |               24 |  7746.6679687500000000 |          22 |          48
 t4datasshfs-x2b81-bupstash-target           |     43769 |     22259.831735610962 |         1 |   198.1513671875 |   520.7810938624511641 |           8 |         101
 t4datasshfs-x2b81-jmbb-target               |       979 |     19891.177906990051 |         0 |    20599.1015625 |     20805.481283715845 |         372 |          73
 t4datasshfs-x2b81-kopia-cache               |       109 |   368.9517402648925781 |         1 |                4 |  3466.1154314793577979 |          77 |         119
 t4datasshfs-x2b81-kopia-target              |      2939 |     27508.269958496094 |         0 |                4 |  9584.3717038108200068 |          27 |          66
 t4datasshfs-x2bcb-borg-cache                |         8 |    59.2875308990478516 |         0 |     0.1298828125 |  7588.8039550781250000 |          40 |         109
 t4datasshfs-x2bcb-borg-target               |        92 |     19408.962880134583 |         0 |                4 |    216030.195535411006 |         503 |          41
 t4datasshfs-x2bcb-bupstash-cache            |         3 |    22.8632850646972656 |         0 |               24 |  7804.0013020833333330 |          22 |          48
 t4datasshfs-x2bcb-bupstash-target           |     43806 |     22193.723758697510 |         1 |       197.453125 |   518.7958984820857871 |           8 |         101
 t4datasshfs-x2bcb-jmbb-target               |       986 |     19991.880967140198 |         0 |    20567.4609375 |     20762.359138287589 |         372 |          73
 t4datasshfs-x2bcb-kopia-cache               |       124 |   411.6314144134521484 |         1 |                4 |  3399.2787770917338711 |          77 |         119
 t4datasshfs-x2bcb-kopia-target              |      2992 |     27917.432538986206 |         0 |                4 |  9554.6293181557068848 |          27 |          66
 t4datasshfs-x2c15-borg-cache                |         8 |    59.6821575164794922 |         0 |     0.1298828125 |  7639.3161621093750000 |          40 |         109
 t4datasshfs-x2c15-borg-target               |        96 |     19883.402723312378 |         0 |      0.533203125 |    212089.629048665361 |         503 |          41
 t4datasshfs-x2c15-bupstash-cache            |         3 |    22.9218788146972656 |         0 |               24 |  7824.0013020833333330 |          22 |          48
 t4datasshfs-x2c15-bupstash-target           |     44533 |     22758.753882408142 |         1 |    202.169921875 |   523.3189763902260684 |           8 |         101
 t4datasshfs-x2c15-jmbb-target               |      1014 |     20548.609563827515 |         0 |    20544.0390625 |     20751.258573332717 |         372 |          73
 t4datasshfs-x2c15-kopia-cache               |       240 |   479.2029533386230469 |         1 |                4 |  2044.5992675781250000 |          77 |         119
 t4datasshfs-x2c15-kopia-target              |      3077 |     28686.718080520630 |         0 |                4 |  9546.7011096695238867 |          27 |          66
 t4datasshfs-x2c80-borg-cache                |         8 |    60.2105636596679688 |         0 |     0.1298828125 |  7706.9521484375000000 |          41 |         109
 t4datasshfs-x2c80-borg-target               |       100 |     20055.613058090210 |         0 |    0.12841796875 |    205369.477714843750 |         503 |          41
 t4datasshfs-x2c80-bupstash-cache            |         3 |    23.2460975646972656 |         0 |               24 |  7934.6679687500000000 |          23 |          48
 t4datasshfs-x2c80-bupstash-target           |     44862 |     22947.253841400146 |         1 |   203.0322265625 |   523.7837798937575234 |           8 |         101
 t4datasshfs-x2c80-jmbb-target               |      1030 |     20869.705896377563 |         0 |    20580.3515625 |     20748.134794068568 |         372 |          73
 t4datasshfs-x2c80-kopia-cache               |       256 |   535.5581512451171875 |         1 |                4 |  2142.2326049804687500 |          77 |         119
 t4datasshfs-x2c80-kopia-target              |      3134 |     29121.132414817810 |         0 |                4 |  9515.0094424931198145 |          27 |          66
 t4datasshfs-x2ccb-borg-cache                |         8 |    60.8921842575073242 |         0 |     0.1298828125 |  7794.1995849609375000 |          42 |         109
 t4datasshfs-x2ccb-borg-target               |       106 |     20566.287854194641 |         0 |     0.0439453125 |    198678.101534861436 |         503 |          41
 t4datasshfs-x2ccb-bupstash-cache            |         3 |    23.6210975646972656 |         0 |               24 |  8062.6679687500000000 |          23 |          48
 t4datasshfs-x2ccb-bupstash-target           |     45787 |     23493.054746627808 |         1 |   205.6298828125 |   525.4086981140252695 |           8 |         101
 t4datasshfs-x2ccb-jmbb-target               |      1054 |     21308.405961036682 |         0 |    20580.3515625 |     20701.904842601103 |         372 |          73
 t4datasshfs-x2ccb-kopia-cache               |       821 |   588.1489019393920898 |         1 |                4 |   733.5742698976096221 |          77 |         119
 t4datasshfs-x2ccb-kopia-target              |      3222 |     29862.885166168213 |         0 |                4 |  9490.8734978759310986 |          27 |          66
 t4datasshfs-x2d17-borg-cache                |         8 |    61.5231676101684570 |         0 |     0.1298828125 |  7874.9654541015625000 |          42 |         109
 t4datasshfs-x2d17-borg-target               |       110 |     20822.909482955933 |         0 |     0.0166015625 |    193842.357368607959 |         503 |          41
 t4datasshfs-x2d17-bupstash-cache            |         3 |    23.9648475646972656 |         0 |               24 |  8180.0013020833333330 |          23 |          48
 t4datasshfs-x2d17-bupstash-target           |     46220 |     23752.784388542175 |         1 |  207.38232421875 |   526.2408311091992100 |           8 |         101
 t4datasshfs-x2d17-jmbb-target               |      1076 |     21663.401723861694 |         0 |    20567.4609375 |     20616.471529028230 |         372 |          73
 t4datasshfs-x2d17-kopia-cache               |       835 |   636.0148515701293945 |         1 |                4 |   779.9750994105538926 |          77 |         119
 t4datasshfs-x2d17-kopia-target              |      3280 |     30372.175354003906 |         0 |                4 |  9482.0449885670731709 |          27 |          66
 t4datasshfs-x2d6b-borg-cache                |         8 |    62.1730871200561523 |         0 |     0.1298828125 |  7958.1551513671875000 |          43 |         109
